CustomerID,Age,Gender,Region,SubscriptionType,MonthlyCharge,TenureMonths,DataUsageGB,VoiceMinutes,SMSCount,CustomerSatisfaction,SupportTickets,DeviceType,ContractType,PaymentMethod,LastInteraction,Churn,ServiceCalls,PromotionsOpted,Installations,Revenue,Expenses,Profit,MarketShare,EmployeeCount,NewSubscriptions,Cancellations,NetPromoterScore,CustomerLoyaltyIndex,TechnicalIssuesReported,ResolutionTimeDays,DowntimeHours,UptimePercentage,CompetitorOffers,AdCampaigns,SocialMediaMentions,ReferralRate,CustomerLifetimeValue,CustomerAcquisitionCost,R&DSpending
604,27,Male,North,Enterprise,209.19,223,291.18,8864,205,8,48,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,95,2,4,27440.56,27543.62,38256.23,82.29,2359,777,395,18,4,85,22,21,91.14,7,4,3927,9.63,21858.13,1407.19,196345.23
605,44,Female,East,Premium,215.46,181,496.81,7262,455,9,31,Laptop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,77,2,0,39640.11,5880.68,15243.24,60.57,4860,621,351,82,15,35,13,23,98.46,4,18,2179,21.16,24691.67,1662.56,217883.75
606,44,Female,South,Basic,104.1,138,376.04,8054,474,8,26,Laptop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,69,6,2,50015.78,10417.22,34193.6,64.17,8880,793,63,38,70,34,20,99,90.74,3,14,8939,26.43,30496.65,565.34,455355.74
607,40,Female,East,Premium,45.96,50,183.76,4917,410,4,29,Mobile,Annual,PayPal,2022-10-11 22:09:37.540106944,0,49,4,1,30097.23,26640.73,49425.9,83.73,9199,677,5,51,70,32,5,10,98.83,1,5,4471,26.59,17532.62,2428.69,724716.65
608,30,Female,West,Basic,129.51,210,371.28,3788,147,8,11,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,42,4,0,59093.8,4103.3,23666.02,35.92,5691,892,243,-98,57,61,5,46,95.8,1,1,3122,63.41,20514.8,314.69,608435.19
609,33,Male,South,Premium,116.52,185,365.05,2965,323,8,38,Tablet,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,56,2,2,49863.25,3749.58,11865.74,0.3,4790,81,230,-5,86,58,23,17,99.47,2,12,389,76.33,4200.49,2348.25,501396.59
610,52,Female,North,Basic,45.09,158,156.5,3723,696,5,1,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,10,3,1,79653.57,20043.06,15520.31,61.87,7571,539,36,2,17,64,3,11,91.8,6,14,4342,89.31,12978.15,255.81,39221.06
611,44,Female,South,Premium,130.09,204,442.09,6157,264,9,29,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,10,2,0,90291.36,24808.75,3175.22,92.52,8512,474,305,87,80,68,18,39,97.72,6,17,7541,78.28,15360.49,3762.2,216691.3
612,69,Female,West,Basic,179.92,190,70.38,525,46,9,46,Mobile,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,49,1,4,38844.39,8071.05,44328.22,77.71,2700,90,84,-64,67,15,29,40,96.09,7,6,4359,10.37,7054.45,2228.92,396766.39
613,56,Male,East,Basic,298.97,163,182.64,1680,251,2,43,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,56,9,2,87900.75,40077.89,17257.73,60.62,9858,462,396,19,64,25,28,63,96.71,9,13,8292,25.19,45943.42,4042.65,84620.59
614,64,Female,South,Enterprise,231.96,236,318.14,8613,456,3,48,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,42,1,0,54239.0,32169.88,39355.3,28.22,4366,182,460,-56,94,60,11,8,93.94,8,3,5297,27.16,25535.85,1409.04,894506.25
615,34,Male,North,Basic,112.57,123,239.57,6225,642,1,38,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,40,9,2,27069.33,42047.39,40286.97,28.5,7586,990,412,-56,31,12,19,55,91.79,5,3,2053,53.36,10584.87,840.29,258334.91
616,65,Male,West,Enterprise,136.42,172,339.08,6373,891,2,3,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,78,6,0,87913.02,19570.25,41619.96,76.32,2555,551,323,-14,31,50,9,18,99.97,2,14,4021,80.53,45805.14,2774.62,207254.64
617,58,Female,West,Premium,53.08,34,498.68,6689,517,7,17,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,96,3,0,92815.59,41383.35,13022.03,57.62,5458,691,79,96,19,67,28,44,98.31,7,2,4237,85.66,37005.53,3390.23,533712.6
618,18,Male,East,Enterprise,245.31,123,39.0,4805,398,9,17,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,51,2,3,90405.62,2068.8,2118.34,11.05,330,241,318,-28,77,24,12,6,92.91,4,2,7395,98.89,12841.89,3973.87,251678.27
619,28,Male,South,Basic,178.43,157,379.48,8265,161,7,4,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,4,5,2,45108.71,1789.22,45468.18,62.15,9352,870,61,34,45,67,5,95,95.06,5,5,6024,93.11,16105.21,902.43,17591.38
620,29,Female,North,Enterprise,152.49,23,408.71,8023,68,9,18,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,52,0,4,54332.1,4683.13,18248.81,45.84,9729,999,424,-22,94,77,8,17,97.03,9,17,9020,40.71,25964.78,947.05,402490.6
621,31,Female,South,Enterprise,147.32,90,141.1,4564,246,6,17,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,90,2,2,16471.75,23511.81,40325.0,76.96,2754,252,198,48,67,53,20,2,92.28,3,12,7805,57.69,28945.49,4401.94,770918.36
622,25,Male,North,Premium,85.12,220,127.58,4443,737,2,34,Tablet,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,40,5,3,93851.59,27844.27,49776.58,31.06,1853,709,315,84,54,6,11,50,93.01,3,15,8998,10.87,27802.88,1397.0,429236.7
623,48,Female,East,Enterprise,96.67,18,220.68,5213,360,9,3,Desktop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,22,3,1,4524.41,45450.49,4838.69,51.14,9318,888,344,-34,90,37,19,7,99.08,0,16,1710,10.3,35903.81,2084.62,586714.51
624,24,Male,West,Premium,110.6,34,196.93,8791,65,2,29,Laptop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,6,3,4,82551.86,42137.3,40115.85,93.11,1283,681,315,-17,69,71,14,85,94.07,8,15,3201,35.47,30489.99,1952.26,394096.76
625,63,Female,East,Premium,20.5,98,253.91,5410,819,8,49,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,48,3,4,21118.62,22763.16,22365.49,57.74,1284,893,314,15,54,71,5,1,94.05,4,13,674,48.64,30691.7,1244.59,136229.55
626,48,Female,West,Enterprise,171.61,90,105.79,1576,811,9,49,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,63,4,1,32033.05,29141.69,6095.7,89.79,5904,259,346,-55,54,55,11,15,99.82,0,6,6285,30.88,45175.38,1294.45,267458.94
627,33,Female,South,Basic,297.18,213,246.9,5675,248,3,19,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,70,1,2,71715.06,18175.04,37328.07,51.51,1002,572,98,-32,64,63,14,70,91.47,4,3,1359,71.66,15915.46,2538.75,806845.6
628,59,Male,West,Premium,111.9,124,406.38,5786,878,9,46,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,6,9,2,7541.58,26849.23,43500.81,72.21,7729,78,401,-30,76,49,12,10,91.1,4,9,2483,75.98,31801.58,2012.86,642913.59
629,56,Male,North,Enterprise,153.75,8,441.44,1936,387,8,18,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,39,7,4,77632.53,4424.58,2252.58,99.48,962,794,326,84,45,89,9,58,96.36,0,19,3845,95.86,22755.69,1321.74,575128.87
630,61,Male,East,Premium,266.35,193,333.38,9754,361,3,39,Desktop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,52,0,3,6236.61,26109.04,44350.61,27.34,3289,342,87,4,48,9,12,73,98.23,7,13,3389,36.89,37359.21,1639.13,920771.9
631,36,Female,West,Enterprise,169.67,13,144.07,8736,52,6,10,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,67,9,1,83030.39,14944.24,20601.66,27.43,3335,120,227,-16,5,57,18,40,94.59,6,4,7196,40.86,1664.48,4689.22,712915.87
632,25,Male,West,Enterprise,186.66,72,436.62,9415,472,8,29,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,87,1,2,50690.79,12493.64,16750.39,74.82,5164,690,270,-44,13,71,16,56,93.96,7,10,5590,86.5,46244.41,349.12,314069.28
633,46,Female,South,Basic,120.28,173,210.61,1571,4,8,8,Desktop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,66,3,0,91885.44,16974.42,1578.78,56.48,428,339,119,61,95,74,19,77,98.0,7,12,2662,81.14,32624.41,3772.91,849269.97
634,19,Female,South,Enterprise,153.11,88,115.9,5345,538,3,40,Laptop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,55,6,1,56278.75,18651.13,12307.65,56.03,7665,46,454,53,75,38,1,70,96.06,4,7,181,96.62,1802.25,1313.27,729035.81
635,59,Male,South,Premium,165.24,39,67.3,8821,414,9,24,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,1,5,8,4,22626.35,31979.24,27556.15,5.14,5749,970,292,28,44,79,24,24,90.53,7,2,6864,27.29,3150.36,4052.05,361901.23
636,20,Female,North,Premium,233.48,3,480.83,5493,164,7,34,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,83,4,4,24297.72,41516.94,1614.24,64.75,2150,749,271,37,96,82,23,10,92.13,3,16,3456,63.33,40861.88,2478.08,998220.55
637,68,Male,South,Basic,264.43,188,43.99,8880,686,7,46,Desktop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,5,3,4,47339.79,9671.13,27274.29,27.11,963,854,110,-10,79,85,21,46,98.08,3,16,7178,49.99,18343.91,1342.38,37369.67
638,46,Female,West,Premium,205.82,74,264.88,8625,891,5,21,Desktop,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,75,4,1,99213.23,11240.58,19923.57,59.96,4040,626,282,53,32,34,18,34,90.5,0,15,6005,79.05,18969.24,338.91,255375.19
639,32,Male,North,Basic,145.96,159,101.09,3112,969,2,46,Mobile,Annual,PayPal,2022-10-11 22:09:37.540106944,0,28,7,1,37051.87,30255.3,9073.86,11.86,5731,332,126,38,39,35,10,64,95.09,1,10,1182,70.35,47719.98,4504.54,785056.69
640,55,Female,South,Enterprise,256.54,191,434.14,6778,519,3,5,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,86,5,0,81377.07,36363.09,15977.0,10.23,4923,339,280,23,51,81,11,93,98.05,6,12,9042,21.4,42902.67,2854.45,901612.9
641,45,Female,West,Enterprise,82.44,51,97.26,4807,412,9,4,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,22,2,1,57957.93,22800.91,34117.16,56.51,7310,797,386,87,51,63,24,29,99.84,1,7,1544,30.96,865.82,835.76,430878.88
642,54,Male,North,Enterprise,118.37,155,368.24,7066,108,1,36,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,30,2,0,93908.18,34996.1,6956.81,32.81,8243,353,447,-37,59,27,26,75,91.66,4,10,2062,39.9,34387.2,3342.56,323101.67
643,49,Male,West,Basic,100.73,13,82.56,7058,270,4,39,Mobile,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,37,1,1,75294.82,22812.45,2648.25,58.34,6343,504,422,-95,92,87,6,89,99.92,4,1,3356,22.77,45715.26,766.65,858690.55
644,47,Female,South,Premium,139.54,147,469.06,652,697,7,21,Tablet,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,1,15,5,2,2791.28,44720.76,24779.67,30.19,1107,752,282,38,32,35,16,92,97.01,1,0,9870,34.5,47687.43,2451.62,703229.72
645,68,Male,South,Premium,228.45,232,331.66,9222,126,6,36,Laptop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,1,24,6,3,10644.39,36743.72,20824.1,69.13,2452,323,458,56,70,85,10,24,91.19,9,11,8633,28.44,46054.31,1102.07,367383.51
646,64,Female,North,Enterprise,66.95,158,207.56,1249,415,4,46,Desktop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,26,2,2,17781.55,24016.75,14250.69,54.25,2493,218,254,46,10,33,22,79,99.52,7,3,909,9.28,22102.5,1817.09,833127.47
647,47,Female,East,Premium,267.77,187,481.24,648,808,7,12,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,33,9,3,49360.23,18808.16,32895.17,59.8,1783,988,431,7,91,32,17,40,98.46,8,5,1989,87.28,39795.12,4319.87,923644.83
648,68,Female,West,Basic,176.63,239,262.03,4613,705,5,13,Laptop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,21,0,4,82369.88,20331.23,6719.34,24.6,5221,559,422,90,84,80,19,30,96.81,5,6,609,12.72,25802.37,3032.96,480442.5
649,51,Female,West,Basic,138.22,167,192.04,5400,725,2,3,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,50,3,0,86690.65,40051.51,3291.16,76.78,353,739,496,49,92,86,10,96,98.81,5,2,8615,35.35,20452.73,4625.41,364207.05
650,30,Female,East,Basic,56.75,71,81.24,9554,405,8,45,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,1,70,9,1,52936.84,15611.15,44265.17,17.99,4305,931,220,-42,76,75,4,39,98.92,6,10,369,2.42,21526.52,4461.71,456202.45
651,50,Male,East,Basic,191.85,67,360.54,7931,102,6,40,Mobile,Annual,PayPal,2022-10-11 22:09:37.540106944,0,19,7,0,61764.63,7612.85,5897.5,78.42,2159,179,84,75,45,23,10,61,94.29,6,0,1557,72.82,36522.36,2692.34,681829.78
652,59,Male,West,Premium,108.93,125,298.17,4383,479,6,35,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,9,8,2,23712.11,2349.23,6482.01,72.75,270,201,120,0,72,91,19,97,93.21,6,11,2529,19.31,22649.22,2070.06,645642.55
653,34,Male,North,Basic,224.6,50,111.45,8289,722,7,41,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,1,84,3,4,8909.15,11513.04,2789.19,5.11,6923,604,424,-21,2,70,4,97,97.88,3,15,6128,93.22,32024.49,753.27,540626.03
654,20,Female,East,Premium,293.34,206,124.98,1715,31,8,39,Tablet,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,11,3,2,7870.8,42890.6,47877.69,83.11,2341,85,240,94,92,5,3,93,94.76,1,1,5370,47.48,20281.17,1184.42,780039.53
655,26,Male,South,Enterprise,72.18,180,110.19,2785,737,7,30,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,27,5,3,11491.88,49375.6,27300.96,22.59,7719,440,248,21,45,78,16,15,99.29,7,3,9344,6.18,47382.9,1226.26,117857.0
656,69,Male,North,Premium,30.32,81,247.92,8858,902,6,42,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,24,7,4,31809.66,9093.66,16521.02,68.13,7471,14,411,-43,40,13,17,14,94.58,2,11,4515,83.11,25828.33,1573.25,358809.68
657,28,Male,East,Basic,76.74,32,23.64,3423,924,5,17,Desktop,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,56,9,3,37041.43,34016.56,13313.68,18.71,4444,335,413,47,44,49,11,58,98.44,0,19,6790,27.94,13792.2,3108.69,111753.84
658,66,Female,South,Premium,178.11,137,144.62,3086,728,1,27,Mobile,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,79,3,3,86577.99,8934.15,32770.42,50.12,3272,248,147,4,17,61,10,55,97.38,1,5,3889,35.7,38927.82,1174.4,516569.89
659,44,Male,South,Enterprise,56.69,106,368.31,4108,980,5,3,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,32,3,0,93259.11,16386.62,27055.04,14.0,6349,158,105,85,74,96,5,76,94.0,3,18,3442,54.43,33372.18,2296.05,232586.78
660,45,Male,West,Enterprise,123.89,104,310.61,9598,284,6,26,Tablet,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,45,4,0,16456.66,33018.41,17477.4,17.25,6571,499,280,-50,6,1,17,21,92.94,2,5,2466,0.55,33279.46,1683.05,881287.09
661,19,Male,North,Enterprise,74.54,160,409.3,8995,17,2,11,Mobile,Month-to-Month,Bank Transfer,2022-10-11 22:09:37.540106944,0,84,1,1,71926.35,19859.75,6181.67,97.53,7784,765,342,57,2,34,4,61,91.81,5,3,6418,38.83,22430.14,1306.74,990814.62
662,18,Female,East,Premium,223.96,154,372.41,2840,39,6,42,Desktop,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,34,8,1,57077.82,32308.65,8642.25,86.91,5794,177,267,-93,88,59,20,4,99.84,6,19,6564,0.71,22266.74,679.25,901643.44
663,23,Male,South,Basic,20.91,19,10.64,6537,144,4,11,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,67,6,4,56848.16,12526.52,24813.0,73.34,669,136,331,-89,30,0,6,1,94.53,9,13,1360,27.05,10280.55,2874.97,725904.87
664,42,Female,West,Basic,31.24,212,284.78,9547,58,6,19,Laptop,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,98,4,0,53491.89,42384.8,32516.23,79.57,5335,496,42,-13,28,33,26,83,94.73,5,19,8861,21.71,2839.88,4575.09,609496.22
665,52,Female,East,Premium,224.87,93,219.21,9105,1,8,21,Desktop,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,98,4,0,9762.97,26992.03,46474.84,73.23,7398,827,255,18,62,10,17,16,93.07,5,0,3720,81.25,44364.89,1658.91,347928.72
666,33,Male,South,Basic,291.21,66,180.65,9056,873,1,3,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,10,4,4,17091.03,22710.58,21747.35,6.35,272,148,349,-28,91,1,27,23,93.75,4,0,3515,27.43,42712.26,3740.07,326795.34
667,21,Female,West,Basic,185.35,186,496.19,896,309,9,36,Desktop,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,72,1,4,34752.28,47442.61,3042.0,68.77,4227,730,448,51,86,75,10,18,92.44,3,12,9597,93.17,20010.99,3970.72,415779.65
668,64,Male,South,Premium,40.76,91,328.48,2798,837,7,21,Tablet,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,69,7,4,41664.07,17905.49,9465.28,80.01,5714,565,92,-32,12,47,23,44,91.63,2,10,6768,93.45,12187.98,888.89,114665.67
669,55,Female,West,Enterprise,243.28,116,125.54,9483,311,7,41,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,19,9,1,3017.85,42421.29,18570.67,47.58,952,123,76,28,68,59,27,24,94.71,7,14,7237,98.15,32481.8,262.35,789982.68
670,61,Male,West,Basic,27.51,159,266.43,6867,824,2,49,Laptop,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,55,5,1,4656.2,3844.4,12245.09,83.1,5067,14,299,-74,19,98,26,88,99.46,2,7,1289,93.21,39681.57,2931.14,544186.36
671,37,Male,North,Enterprise,76.0,150,47.62,1723,99,6,44,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,66,9,1,10277.68,25206.64,15146.9,64.33,523,156,219,-16,89,66,1,80,98.16,7,12,8714,92.84,7610.9,4950.46,622467.14
672,42,Female,East,Basic,152.75,117,372.64,8958,420,5,39,Tablet,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,53,5,4,7500.03,44226.85,25618.45,74.19,5369,936,93,92,50,44,2,31,93.56,7,5,6633,85.44,12540.52,2129.99,900989.47
673,24,Male,West,Enterprise,187.58,76,173.83,860,505,8,26,Tablet,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,55,9,4,93334.61,49260.38,40282.29,52.25,8345,988,243,-19,23,74,18,32,92.93,5,0,5072,71.49,25073.51,1372.16,810756.93
674,38,Female,South,Enterprise,132.66,36,84.44,4945,671,8,45,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,1,8,6,1,22696.08,39214.31,555.07,92.58,2751,211,200,80,97,36,21,95,95.97,6,10,7640,52.8,5733.11,2911.86,388690.93
675,24,Male,East,Basic,198.73,227,81.21,697,616,7,29,Mobile,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,61,9,3,96100.14,8310.35,32339.03,64.89,5861,244,383,97,42,62,18,79,97.77,3,1,2072,36.21,21589.52,4225.34,988520.86
676,46,Female,East,Basic,166.25,126,7.61,4232,893,1,17,Laptop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,1,59,0,2,8236.37,32241.77,25219.69,74.72,7242,931,413,-93,45,17,16,20,96.18,5,5,1286,27.96,20528.13,433.21,37573.65
677,69,Female,East,Premium,274.04,183,388.94,5399,577,5,13,Desktop,Annual,PayPal,2022-10-11 22:09:37.540106944,0,48,7,0,83140.78,18833.01,6108.75,24.73,5673,515,487,-63,14,58,16,36,93.95,1,18,916,1.83,31752.16,174.09,989796.74
678,24,Female,North,Basic,299.84,65,364.35,3920,360,3,1,Laptop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,44,4,0,59442.63,13622.8,12262.85,71.48,1935,627,392,-80,91,8,23,56,93.27,0,19,1856,7.09,33275.96,354.84,401615.52
679,20,Female,West,Basic,224.45,64,242.51,4043,735,4,21,Mobile,Bi-Annual,PayPal,2022-10-11 22:09:37.540106944,0,45,0,0,40576.82,1314.95,35252.31,70.97,7752,333,350,8,84,0,17,30,92.14,5,17,2798,54.73,48317.69,198.31,921885.22
680,46,Female,West,Premium,44.41,217,152.98,4332,224,7,11,Tablet,Annual,Credit Card,2022-10-11 22:09:37.540106944,1,42,3,3,51602.28,37726.52,44775.96,17.23,3534,336,231,5,16,34,23,93,94.22,5,12,1462,60.4,9127.31,2555.96,57932.38
681,46,Male,West,Enterprise,112.37,175,195.81,1116,658,4,20,Laptop,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,1,49,4,4,99345.78,28494.32,45143.77,10.37,6042,549,353,-16,37,84,8,48,93.08,4,5,7527,16.94,4677.28,4949.9,187431.68
682,56,Male,West,Premium,166.07,97,442.04,6467,232,7,9,Mobile,Annual,PayPal,2022-10-11 22:09:37.540106944,0,5,5,2,15617.1,1750.34,18145.69,20.98,7578,75,139,58,27,39,28,30,94.64,8,0,2189,65.83,27650.47,2039.64,471419.82
683,55,Female,South,Enterprise,93.43,169,60.65,9416,798,6,11,Tablet,Annual,PayPal,2022-10-11 22:09:37.540106944,0,94,3,0,45608.52,26061.11,30112.01,68.88,3019,974,324,43,87,9,27,84,94.37,3,5,2527,25.85,16182.43,1836.01,150117.97
684,23,Male,West,Premium,264.64,59,14.78,3708,782,6,7,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,78,5,1,99002.15,34873.6,20438.11,21.27,5109,74,147,66,24,34,9,48,91.83,1,14,1735,36.43,3670.77,2396.09,191076.31
685,63,Male,East,Basic,75.01,69,107.86,4033,725,3,28,Tablet,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,1,12,2,3,64776.06,33847.73,21856.79,31.14,303,182,367,56,7,91,4,51,99.31,0,3,5450,86.4,8880.37,134.36,348583.39
686,27,Female,West,Basic,77.25,158,260.34,3044,223,2,15,Mobile,Annual,Credit Card,2022-10-11 22:09:37.540106944,0,35,6,3,99056.94,29872.19,9215.41,75.24,9663,89,118,-51,19,4,3,49,97.63,1,1,7100,69.86,16675.96,693.13,614603.17
687,54,Female,West,Enterprise,273.39,52,3.84,5022,416,6,37,Desktop,Month-to-Month,Credit Card,2022-10-11 22:09:37.540106944,0,73,4,0,12187.11,5523.23,27598.15,80.76,3122,163,373,-15,95,66,15,92,92.07,3,1,6658,19.66,6577.64,1156.57,180287.96
688,31,Female,West,Basic,207.42,55,52.13,6995,139,8,27,Mobile,Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,58,5,0,16068.19,11133.74,13306.59,83.47,1559,473,443,43,50,11,4,90,93.95,9,17,9683,47.5,41830.51,1595.27,650725.36
689,39,Female,West,Enterprise,192.67,57,348.93,147,870,5,21,Tablet,Annual,Debit Card,2022-10-11 22:09:37.540106944,1,48,4,4,29176.51,44887.2,36156.99,80.13,6980,174,170,76,67,16,18,81,95.42,1,7,7250,55.75,47764.16,491.72,900443.89
690,49,Male,North,Premium,217.89,83,224.03,867,236,1,25,Mobile,Annual,Debit Card,2022-10-11 22:09:37.540106944,0,23,8,4,63498.81,2377.3,48545.11,13.0,7986,161,196,-1,46,78,24,70,90.39,5,10,3869,56.64,41787.1,235.37,770113.52
691,35,Male,East,Basic,80.31,53,474.32,3956,78,4,24,Tablet,Bi-Annual,Credit Card,2022-10-11 22:09:37.540106944,0,61,4,1,31810.2,40579.63,14414.82,82.61,5331,201,374,-88,38,46,15,29,91.71,3,3,586,25.07,22443.13,1877.68,207101.85
692,53,Female,North,Enterprise,184.18,102,455.38,5575,783,8,38,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,77,0,2,63305.98,16371.9,26626.83,14.44,1872,858,242,20,58,34,21,51,92.53,1,7,7333,71.61,46364.56,2440.8,399722.37
693,63,Male,East,Premium,213.02,232,138.23,6538,647,1,9,Mobile,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,76,6,4,6007.11,17001.84,36003.45,23.63,5813,586,331,-77,49,85,21,1,96.03,0,0,8100,12.97,25203.1,3831.59,777104.82
694,69,Male,West,Basic,91.77,67,188.86,1517,967,6,9,Mobile,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,81,4,3,23053.84,27037.73,36235.13,79.25,5196,346,343,4,68,9,19,6,98.17,2,1,8790,20.17,7052.87,984.31,992973.5
695,26,Female,West,Basic,255.28,116,459.09,2851,330,5,33,Tablet,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,72,7,2,44781.25,28922.1,32834.93,32.97,7042,262,151,65,64,23,5,54,91.7,6,11,629,17.86,47418.05,3014.37,27165.61
696,43,Male,East,Enterprise,175.24,34,289.63,1714,446,3,12,Laptop,Bi-Annual,Bank Transfer,2022-10-11 22:09:37.540106944,0,20,8,4,47807.49,20506.7,13608.16,79.83,2016,361,67,12,98,46,21,53,95.64,2,11,4369,97.79,39260.17,1269.47,918608.41
697,39,Male,East,Basic,160.67,218,184.86,2927,852,6,1,Laptop,Month-to-Month,Debit Card,2022-10-11 22:09:37.540106944,0,81,2,2,46088.23,29821.73,28019.69,62.97,1010,639,308,40,35,30,5,45,91.1,6,13,1546,46.98,3031.55,522.48,6928.14
698,63,Female,North,Enterprise,261.21,156,400.2,7090,161,8,28,Laptop,Bi-Annual,Debit Card,2022-10-11 22:09:37.540106944,0,89,1,2,53762.47,49658.7,35875.62,51.93,7481,804,210,70,50,88,6,1,97.65,8,15,6556,55.85,48518.47,3302.93,729343.49
699,55,Male,North,Basic,72.46,110,462.25,9347,503,5,39,Desktop,Month-to-Month,PayPal,2022-10-11 22:09:37.540106944,0,49,1,2,42357.79,18126.17,25228.7,55.63,6800,797,370,-40,79,63,5,84,90.85,0,16,5135,63.66,31110.86,782.77,977565.64
